x	y	z	contour type	slice	weight	time frame
282.0	130.0	39.0	SAX_RV_EPICARDIAL	10	500	0
250.0	144.0	31.0	SAX_RV_EPICARDIAL	10	500	0
275.0	134.0	34.0	SAX_RV_EPICARDIAL	10	500	0
223.0	162.0	43.0	SAX_RV_EPICARDIAL	10	500	0
225.0	111.0	69.0	SAX_RV_EPICARDIAL	10	500	0
212.0	157.0	42.0	SAX_RV_EPICARDIAL	10	500	0
250.0	117.0	107.0	SAX_RV_EPICARDIAL	10	500	0
230.0	115.0	47.0	SAX_RV_EPICARDIAL	10	500	0
258.0	123.0	113.0	SAX_RV_EPICARDIAL	10	500	0
202.0	111.0	61.0	SAX_RV_EPICARDIAL	10	500	0
245.0	111.0	54.0	SAX_RV_EPICARDIAL	10	500	0
235.0	127.0	132.0	SAX_RV_EPICARDIAL	10	500	0
229.0	114.0	48.0	SAX_RV_EPICARDIAL	10	500	0
276.0	122.0	41.0	SAX_RV_EPICARDIAL	10	500	0
200.0	117.0	97.0	SAX_RV_EPICARDIAL	10	500	0
233.0	119.0	115.0	SAX_RV_EPICARDIAL	10	500	0
228.0	111.0	86.0	SAX_RV_EPICARDIAL	10	500	0
203.0	115.0	94.0	SAX_RV_EPICARDIAL	10	500	0
234.0	164.0	39.0	SAX_RV_EPICARDIAL	10	500	0
274.0	116.0	74.0	SAX_RV_EPICARDIAL	10	500	0
232.0	162.0	106.0	SAX_RV_EPICARDIAL	10	500	0
191.0	117.0	88.0	SAX_RV_EPICARDIAL	10	500	0
264.0	120.0	101.0	SAX_RV_EPICARDIAL	10	500	0
260.0	138.0	132.0	SAX_RV_EPICARDIAL	10	500	0
223.0	115.0	49.0	SAX_RV_EPICARDIAL	10	500	0
253.0	111.0	79.0	SAX_RV_EPICARDIAL	10	500	0
271.0	114.0	68.0	SAX_RV_EPICARDIAL	10	500	0
222.0	162.0	123.0	SAX_RV_EPICARDIAL	10	500	0
196.0	113.0	84.0	SAX_RV_EPICARDIAL	10	500	0
221.0	112.0	52.0	SAX_RV_EPICARDIAL	10	500	0
184.0	130.0	96.0	SAX_RV_EPICARDIAL	10	500	0
263.0	150.0	35.0	SAX_RV_EPICARDIAL	10	500	0
211.0	109.0	62.0	SAX_RV_EPICARDIAL	10	500	0
242.0	133.0	142.0	SAX_RV_EPICARDIAL	10	500	0
228.0	166.0	121.0	SAX_RV_EPICARDIAL	10	500	0
237.0	129.0	136.0	SAX_RV_EPICARDIAL	10	500	0
197.0	112.0	60.0	SAX_RV_EPICARDIAL	10	500	0
219.0	111.0	58.0	SAX_RV_EPICARDIAL	10	500	0
240.0	111.0	77.0	SAX_RV_EPICARDIAL	10	500	0
217.0	152.0	39.0	SAX_RV_EPICARDIAL	10	500	0
244.0	166.0	40.0	SAX_RV_EPICARDIAL	10	500	0
211.0	171.0	58.0	SAX_RV_EPICARDIAL	10	500	0
275.0	136.0	112.0	SAX_RV_EPICARDIAL	10	500	0
249.0	122.0	119.0	SAX_RV_EPICARDIAL	10	500	0
263.0	114.0	84.0	SAX_RV_EPICARDIAL	10	500	0
271.0	117.0	48.0	SAX_RV_EPICARDIAL	10	500	0
267.0	127.0	111.0	SAX_RV_EPICARDIAL	10	500	0
278.0	122.0	46.0	SAX_RV_EPICARDIAL	10	500	0
219.0	164.0	95.0	SAX_RV_EPICARDIAL	10	500	0
259.0	126.0	35.0	SAX_RV_EPICARDIAL	10	500	0
237.0	166.0	39.0	SAX_RV_EPICARDIAL	10	500	0
213.0	170.0	54.0	SAX_RV_EPICARDIAL	10	500	0
262.0	113.0	80.0	SAX_RV_EPICARDIAL	10	500	0
255.0	146.0	31.0	SAX_RV_EPICARDIAL	10	500	0
279.0	135.0	36.0	SAX_RV_EPICARDIAL	10	500	0
220.0	133.0	38.0	SAX_RV_EPICARDIAL	10	500	0
211.0	111.0	86.0	SAX_RV_EPICARDIAL	10	500	0
203.0	126.0	46.0	SAX_RV_EPICARDIAL	10	500	0
224.0	127.0	40.0	SAX_RV_EPICARDIAL	10	500	0
205.0	129.0	42.0	SAX_RV_EPICARDIAL	10	500	0
229.0	111.0	79.0	SAX_RV_EPICARDIAL	10	500	0
269.0	140.0	33.0	SAX_RV_EPICARDIAL	10	500	0
212.0	154.0	109.0	SAX_RV_EPICARDIAL	10	500	0
184.0	119.0	65.0	SAX_RV_EPICARDIAL	10	500	0
259.0	111.0	69.0	SAX_RV_EPICARDIAL	10	500	0
223.0	136.0	37.0	SAX_RV_EPICARDIAL	10	500	0
266.0	119.0	97.0	SAX_RV_EPICARDIAL	10	500	0
220.0	162.0	44.0	SAX_RV_EPICARDIAL	10	500	0
258.0	126.0	35.0	SAX_RV_EPICARDIAL	10	500	0
201.0	146.0	113.0	SAX_RV_EPICARDIAL	10	500	0
255.0	116.0	97.0	SAX_RV_EPICARDIAL	10	500	0
214.0	174.0	66.0	SAX_RV_EPICARDIAL	10	500	0
270.0	120.0	94.0	SAX_RV_EPICARDIAL	10	500	0
243.0	111.0	88.0	SAX_RV_EPICARDIAL	10	500	0
219.0	157.0	110.0	SAX_RV_EPICARDIAL	10	500	0
195.0	111.0	68.0	SAX_RV_EPICARDIAL	10	500	0
258.0	160.0	38.0	SAX_RV_EPICARDIAL	10	500	0
258.0	113.0	51.0	SAX_RV_EPICARDIAL	10	500	0
274.0	128.0	106.0	SAX_RV_EPICARDIAL	10	500	0
193.0	117.0	91.0	SAX_RV_EPICARDIAL	10	500	0
192.0	128.0	108.0	SAX_RV_EPICARDIAL	10	500	0
271.0	131.0	112.0	SAX_RV_EPICARDIAL	10	500	0
231.0	113.0	50.0	SAX_RV_EPICARDIAL	10	500	0
241.0	111.0	57.0	SAX_RV_EPICARDIAL	10	500	0
198.0	111.0	62.0	SAX_RV_EPICARDIAL	10	500	0
210.0	111.0	59.0	SAX_RV_EPICARDIAL	10	500	0
260.0	111.0	73.0	SAX_RV_EPICARDIAL	10	500	0
267.0	115.0	85.0	SAX_RV_EPICARDIAL	10	500	0
250.0	113.0	92.0	SAX_RV_EPICARDIAL	10	500	0
210.0	168.0	92.0	SAX_RV_EPICARDIAL	10	500	0
265.0	149.0	34.0	SAX_RV_EPICARDIAL	10	500	0
217.0	125.0	41.0	SAX_RV_EPICARDIAL	10	500	0
221.0	157.0	40.0	SAX_RV_EPICARDIAL	10	500	0
178.0	127.0	76.0	SAX_RV_EPICARDIAL	10	500	0
278.0	122.0	43.0	SAX_RV_EPICARDIAL	10	500	0
261.0	153.0	136.0	SAX_RV_EPICARDIAL	10	500	0
199.0	139.0	43.0	SAX_RV_EPICARDIAL	10	500	0
216.0	158.0	105.0	SAX_RV_EPICARDIAL	10	500	0
253.0	111.0	55.0	SAX_RV_EPICARDIAL	10	500	0
269.0	154.0	124.0	SAX_RV_EPICARDIAL	10	500	0
272.0	124.0	100.0	SAX_RV_EPICARDIAL	10	500	0
253.0	113.0	90.0	SAX_RV_EPICARDIAL	10	500	0
269.0	141.0	34.0	SAX_RV_EPICARDIAL	10	500	0
221.0	120.0	115.0	SAX_RV_EPICARDIAL	10	500	0
203.0	114.0	91.0	SAX_RV_EPICARDIAL	10	500	0
241.0	111.0	58.0	SAX_RV_EPICARDIAL	10	500	0
237.0	144.0	34.0	SAX_RV_EPICARDIAL	10	500	0
239.0	129.0	135.0	SAX_RV_EPICARDIAL	10	500	0
219.0	157.0	117.0	SAX_RV_EPICARDIAL	10	500	0
194.0	144.0	111.0	SAX_RV_EPICARDIAL	10	500	0
232.0	121.0	41.0	SAX_RV_EPICARDIAL	10	500	0
208.0	112.0	89.0	SAX_RV_EPICARDIAL	10	500	0
215.0	166.0	92.0	SAX_RV_EPICARDIAL	10	500	0
274.0	126.0	36.0	SAX_RV_EPICARDIAL	10	500	0
249.0	133.0	32.0	SAX_RV_EPICARDIAL	10	500	0
203.0	137.0	121.0	SAX_RV_EPICARDIAL	10	500	0
231.0	145.0	35.0	SAX_RV_EPICARDIAL	10	500	0
272.0	138.0	34.0	SAX_RV_EPICARDIAL	10	500	0
205.0	111.0	71.0	SAX_RV_EPICARDIAL	10	500	0
250.0	133.0	32.0	SAX_RV_EPICARDIAL	10	500	0
255.0	122.0	37.0	SAX_RV_EPICARDIAL	10	500	0
268.0	145.0	124.0	SAX_RV_EPICARDIAL	10	500	0
262.0	143.0	31.0	SAX_RV_EPICARDIAL	10	500	0
269.0	149.0	124.0	SAX_RV_EPICARDIAL	10	500	0
240.0	160.0	36.0	SAX_RV_EPICARDIAL	10	500	0
246.0	118.0	112.0	SAX_RV_EPICARDIAL	10	500	0
243.0	128.0	133.0	SAX_RV_EPICARDIAL	10	500	0
217.0	125.0	120.0	SAX_RV_EPICARDIAL	10	500	0
249.0	111.0	64.0	SAX_RV_EPICARDIAL	10	500	0
224.0	117.0	47.0	SAX_RV_EPICARDIAL	10	500	0
234.0	143.0	35.0	SAX_RV_EPICARDIAL	10	500	0
189.0	137.0	106.0	SAX_RV_EPICARDIAL	10	500	0
244.0	124.0	37.0	SAX_RV_EPICARDIAL	10	500	0
232.0	120.0	119.0	SAX_RV_EPICARDIAL	10	500	0
233.0	111.0	82.0	SAX_RV_EPICARDIAL	10	500	0
222.0	164.0	95.0	SAX_RV_EPICARDIAL	10	500	0
232.0	119.0	115.0	SAX_RV_EPICARDIAL	10	500	0
187.0	123.0	55.0	SAX_RV_EPICARDIAL	10	500	0
194.0	142.0	46.0	SAX_RV_EPICARDIAL	10	500	0
185.0	117.0	75.0	SAX_RV_EPICARDIAL	10	500	0
198.0	153.0	46.0	SAX_RV_EPICARDIAL	10	500	0
249.0	111.0	78.0	SAX_RV_EPICARDIAL	10	500	0
185.0	117.0	79.0	SAX_RV_EPICARDIAL	10	500	0
255.0	120.0	39.0	SAX_RV_EPICARDIAL	10	500	0
202.0	138.0	41.0	SAX_RV_EPICARDIAL	10	500	0
240.0	150.0	35.0	SAX_RV_EPICARDIAL	10	500	0
216.0	158.0	126.0	SAX_RV_EPICARDIAL	10	500	0
231.0	130.0	136.0	SAX_RV_EPICARDIAL	10	500	0
207.0	145.0	122.0	SAX_RV_EPICARDIAL	10	500	0
251.0	139.0	142.0	SAX_RV_EPICARDIAL	10	500	0
233.0	117.0	112.0	SAX_RV_EPICARDIAL	10	500	0
227.0	116.0	47.0	SAX_RV_EPICARDIAL	10	500	0
240.0	112.0	52.0	SAX_RV_EPICARDIAL	10	500	0
209.0	115.0	96.0	SAX_RV_EPICARDIAL	10	500	0
211.0	160.0	44.0	SAX_RV_EPICARDIAL	10	500	0
245.0	116.0	44.0	SAX_RV_EPICARDIAL	10	500	0
271.0	147.0	121.0	SAX_RV_EPICARDIAL	10	500	0
183.0	130.0	95.0	SAX_RV_EPICARDIAL	10	500	0
187.0	115.0	74.0	SAX_RV_EPICARDIAL	10	500	0
220.0	112.0	92.0	SAX_RV_EPICARDIAL	10	500	0
178.0	128.0	70.0	SAX_RV_EPICARDIAL	10	500	0
278.0	117.0	58.0	SAX_RV_EPICARDIAL	10	500	0
212.0	170.0	56.0	SAX_RV_EPICARDIAL	10	500	0
252.0	138.0	141.0	SAX_RV_EPICARDIAL	10	500	0
224.0	158.0	41.0	SAX_RV_EPICARDIAL	10	500	0
259.0	140.0	31.0	SAX_RV_EPICARDIAL	10	500	0
263.0	130.0	32.0	SAX_RV_EPICARDIAL	10	500	0
249.0	115.0	101.0	SAX_RV_EPICARDIAL	10	500	0
214.0	169.0	89.0	SAX_RV_EPICARDIAL	10	500	0
256.0	160.0	37.0	SAX_RV_EPICARDIAL	10	500	0
196.0	112.0	61.0	SAX_RV_EPICARDIAL	10	500	0
264.0	113.0	52.0	SAX_RV_EPICARDIAL	10	500	0
233.0	168.0	42.0	SAX_RV_EPICARDIAL	10	500	0
271.0	118.0	43.0	SAX_RV_EPICARDIAL	10	500	0
269.0	115.0	55.0	SAX_RV_EPICARDIAL	10	500	0
209.0	128.0	120.0	SAX_RV_EPICARDIAL	10	500	0
251.0	121.0	117.0	SAX_RV_EPICARDIAL	10	500	0
212.0	166.0	95.0	SAX_RV_EPICARDIAL	10	500	0
246.0	116.0	104.0	SAX_RV_EPICARDIAL	10	500	0
221.0	111.0	67.0	SAX_RV_EPICARDIAL	10	500	0
229.0	111.0	54.0	SAX_RV_EPICARDIAL	10	500	0
262.0	116.0	92.0	SAX_RV_EPICARDIAL	10	500	0
190.0	128.0	105.0	SAX_RV_EPICARDIAL	10	500	0
257.0	133.0	130.0	SAX_RV_EPICARDIAL	10	500	0
275.0	120.0	44.0	SAX_RV_EPICARDIAL	10	500	0
197.0	121.0	103.0	SAX_RV_EPICARDIAL	10	500	0
228.0	162.0	104.0	SAX_RV_EPICARDIAL	10	500	0
271.0	115.0	69.0	SAX_RV_EPICARDIAL	10	500	0
181.0	122.0	68.0	SAX_RV_EPICARDIAL	10	500	0
236.0	111.0	60.0	SAX_RV_EPICARDIAL	10	500	0
215.0	111.0	56.0	SAX_RV_EPICARDIAL	10	500	0
224.0	163.0	97.0	SAX_RV_EPICARDIAL	10	500	0
197.0	113.0	58.0	SAX_RV_EPICARDIAL	10	500	0
259.0	136.0	30.0	SAX_RV_EPICARDIAL	10	500	0
226.0	161.0	113.0	SAX_RV_EPICARDIAL	10	500	0
200.0	111.0	71.0	SAX_RV_EPICARDIAL	10	500	0
267.0	120.0	40.0	SAX_RV_EPICARDIAL	10	500	0
260.0	122.0	37.0	SAX_RV_EPICARDIAL	10	500	0
241.0	117.0	43.0	SAX_RV_EPICARDIAL	10	500	0
190.0	139.0	49.0	SAX_RV_EPICARDIAL	10	500	0
202.0	111.0	59.0	SAX_RV_EPICARDIAL	10	500	0
189.0	126.0	53.0	SAX_RV_EPICARDIAL	10	500	0
213.0	148.0	39.0	SAX_RV_EPICARDIAL	10	500	0
218.0	111.0	69.0	SAX_RV_EPICARDIAL	10	500	0
201.0	115.0	54.0	SAX_RV_EPICARDIAL	10	500	0
232.0	114.0	48.0	SAX_RV_EPICARDIAL	10	500	0
210.0	134.0	128.0	SAX_RV_EPICARDIAL	10	500	0
256.0	114.0	89.0	SAX_RV_EPICARDIAL	10	500	0
209.0	157.0	107.0	SAX_RV_EPICARDIAL	10	500	0
247.0	120.0	115.0	SAX_RV_EPICARDIAL	10	500	0
231.0	117.0	112.0	SAX_RV_EPICARDIAL	10	500	0
224.0	113.0	93.0	SAX_RV_EPICARDIAL	10	500	0
191.0	117.0	60.0	SAX_RV_EPICARDIAL	10	500	0
260.0	121.0	108.0	SAX_RV_EPICARDIAL	10	500	0
179.0	128.0	67.0	SAX_RV_EPICARDIAL	10	500	0
242.0	124.0	124.0	SAX_RV_EPICARDIAL	10	500	0
218.0	152.0	39.0	SAX_RV_EPICARDIAL	10	500	0
259.0	127.0	34.0	SAX_RV_EPICARDIAL	10	500	0
276.0	116.0	70.0	SAX_RV_EPICARDIAL	10	500	0
206.0	166.0	51.0	SAX_RV_EPICARDIAL	10	500	0
224.0	111.0	70.0	SAX_RV_EPICARDIAL	10	500	0
262.0	128.0	118.0	SAX_RV_EPICARDIAL	10	500	0
199.0	149.0	111.0	SAX_RV_EPICARDIAL	10	500	0
234.0	111.0	79.0	SAX_RV_EPICARDIAL	10	500	0
225.0	122.0	41.0	SAX_RV_EPICARDIAL	10	500	0
275.0	115.0	64.0	SAX_RV_EPICARDIAL	10	500	0
267.0	116.0	49.0	SAX_RV_EPICARDIAL	10	500	0
228.0	146.0	36.0	SAX_RV_EPICARDIAL	10	500	0
207.0	147.0	128.0	SAX_RV_EPICARDIAL	10	500	0
178.0	128.0	78.0	SAX_RV_EPICARDIAL	10	500	0
215.0	116.0	48.0	SAX_RV_EPICARDIAL	10	500	0
220.0	137.0	38.0	SAX_RV_EPICARDIAL	10	500	0
263.0	114.0	51.0	SAX_RV_EPICARDIAL	10	500	0
186.0	127.0	97.0	SAX_RV_EPICARDIAL	10	500	0
273.0	117.0	84.0	SAX_RV_EPICARDIAL	10	500	0
192.0	143.0	110.0	SAX_RV_EPICARDIAL	10	500	0
180.0	122.0	80.0	SAX_RV_EPICARDIAL	10	500	0
224.0	115.0	100.0	SAX_RV_EPICARDIAL	10	500	0
221.0	111.0	54.0	SAX_RV_EPICARDIAL	10	500	0
236.0	111.0	54.0	SAX_RV_EPICARDIAL	10	500	0
232.0	162.0	109.0	SAX_RV_EPICARDIAL	10	500	0
191.0	116.0	61.0	SAX_RV_EPICARDIAL	10	500	0
228.0	132.0	37.0	SAX_RV_EPICARDIAL	10	500	0
210.0	117.0	102.0	SAX_RV_EPICARDIAL	10	500	0
211.0	163.0	48.0	SAX_RV_EPICARDIAL	10	500	0
224.0	128.0	132.0	SAX_RV_EPICARDIAL	10	500	0
236.0	124.0	39.0	SAX_RV_EPICARDIAL	10	500	0
224.0	161.0	42.0	SAX_RV_EPICARDIAL	10	500	0
201.0	115.0	90.0	SAX_RV_EPICARDIAL	10	500	0
268.0	123.0	106.0	SAX_RV_EPICARDIAL	10	500	0
219.0	126.0	124.0	SAX_RV_EPICARDIAL	10	500	0
250.0	115.0	98.0	SAX_RV_EPICARDIAL	10	500	0
197.0	111.0	75.0	SAX_RV_EPICARDIAL	10	500	0
267.0	150.0	130.0	SAX_RV_EPICARDIAL	10	500	0
274.0	117.0	85.0	SAX_RV_EPICARDIAL	10	500	0
250.0	111.0	84.0	SAX_RV_EPICARDIAL	10	500	0
275.0	117.0	55.0	SAX_RV_EPICARDIAL	10	500	0
279.0	122.0	47.0	SAX_RV_EPICARDIAL	10	500	0
243.0	115.0	49.0	SAX_RV_EPICARDIAL	10	500	0
240.0	122.0	123.0	SAX_RV_EPICARDIAL	10	500	0
234.0	150.0	36.0	SAX_RV_EPICARDIAL	10	500	0
207.0	141.0	125.0	SAX_RV_EPICARDIAL	10	500	0
226.0	119.0	114.0	SAX_RV_EPICARDIAL	10	500	0
259.0	138.0	30.0	SAX_RV_EPICARDIAL	10	500	0
204.0	125.0	113.0	SAX_RV_EPICARDIAL	10	500	0
272.0	126.0	35.0	SAX_RV_EPICARDIAL	10	500	0
268.0	121.0	40.0	SAX_RV_EPICARDIAL	10	500	0
180.0	127.0	87.0	SAX_RV_EPICARDIAL	10	500	0
264.0	133.0	123.0	SAX_RV_EPICARDIAL	10	500	0
245.0	163.0	38.0	SAX_RV_EPICARDIAL	10	500	0
207.0	153.0	110.0	SAX_RV_EPICARDIAL	10	500	0
246.0	111.0	71.0	SAX_RV_EPICARDIAL	10	500	0
268.0	115.0	54.0	SAX_RV_EPICARDIAL	10	500	0
250.0	152.0	34.0	SAX_RV_EPICARDIAL	10	500	0
201.0	125.0	112.0	SAX_RV_EPICARDIAL	10	500	0
183.0	121.0	66.0	SAX_RV_EPICARDIAL	10	500	0
234.0	121.0	41.0	SAX_RV_EPICARDIAL	10	500	0
280.0	125.0	42.0	SAX_RV_EPICARDIAL	10	500	0
210.0	149.0	40.0	SAX_RV_EPICARDIAL	10	500	0
203.0	111.0	69.0	SAX_RV_EPICARDIAL	10	500	0
248.0	152.0	34.0	SAX_RV_EPICARDIAL	10	500	0
210.0	111.0	80.0	SAX_RV_EPICARDIAL	10	500	0
211.0	162.0	101.0	SAX_RV_EPICARDIAL	10	500	0
248.0	145.0	31.0	SAX_RV_EPICARDIAL	10	500	0
255.0	120.0	111.0	SAX_RV_EPICARDIAL	10	500	0
227.0	135.0	143.0	SAX_RV_EPICARDIAL	10	500	0
184.0	124.0	93.0	SAX_RV_EPICARDIAL	10	500	0
190.0	125.0	101.0	SAX_RV_EPICARDIAL	10	500	0
212.0	162.0	46.0	SAX_RV_EPICARDIAL	10	500	0
205.0	159.0	106.0	SAX_RV_EPICARDIAL	10	500	0
226.0	111.0	56.0	SAX_RV_EPICARDIAL	10	500	0
259.0	132.0	31.0	SAX_RV_EPICARDIAL	10	500	0
230.0	112.0	96.0	SAX_RV_EPICARDIAL	10	500	0
261.0	119.0	100.0	SAX_RV_EPICARDIAL	10	500	0
238.0	126.0	130.0	SAX_RV_EPICARDIAL	10	500	0
212.0	156.0	107.0	SAX_RV_EPICARDIAL	10	500	0
206.0	156.0	44.0	SAX_RV_EPICARDIAL	10	500	0
241.0	123.0	38.0	SAX_RV_EPICARDIAL	10	500	0
243.0	113.0	94.0	SAX_RV_EPICARDIAL	10	500	0
270.0	115.0	74.0	SAX_RV_EPICARDIAL	10	500	0
239.0	124.0	38.0	SAX_RV_EPICARDIAL	10	500	0
253.0	111.0	81.0	SAX_RV_EPICARDIAL	10	500	0
256.0	113.0	85.0	SAX_RV_EPICARDIAL	10	500	0
245.0	126.0	127.0	SAX_RV_EPICARDIAL	10	500	0
212.0	174.0	63.0	SAX_RV_EPICARDIAL	10	500	0
209.0	110.0	61.0	SAX_RV_EPICARDIAL	10	500	0
256.0	138.0	136.0	SAX_RV_EPICARDIAL	10	500	0
235.0	130.0	137.0	SAX_RV_EPICARDIAL	10	500	0
229.0	120.0	41.0	SAX_RV_EPICARDIAL	10	500	0
213.0	131.0	40.0	SAX_RV_EPICARDIAL	10	500	0
242.0	116.0	105.0	SAX_RV_EPICARDIAL	10	500	0
206.0	122.0	46.0	SAX_RV_EPICARDIAL	10	500	0
198.0	139.0	114.0	SAX_RV_EPICARDIAL	10	500	0
201.0	111.0	63.0	SAX_RV_EPICARDIAL	10	500	0
254.0	154.0	35.0	SAX_RV_EPICARDIAL	10	500	0
226.0	111.0	81.0	SAX_RV_EPICARDIAL	10	500	0
183.0	123.0	62.0	SAX_RV_EPICARDIAL	10	500	0
257.0	111.0	66.0	SAX_RV_EPICARDIAL	10	500	0
192.0	127.0	107.0	SAX_RV_EPICARDIAL	10	500	0
275.0	145.0	37.0	SAX_RV_EPICARDIAL	10	500	0
184.0	127.0	94.0	SAX_RV_EPICARDIAL	10	500	0
192.0	112.0	67.0	SAX_RV_EPICARDIAL	10	500	0
280.0	119.0	66.0	SAX_RV_EPICARDIAL	10	500	0
243.0	112.0	91.0	SAX_RV_EPICARDIAL	10	500	0
267.0	113.0	67.0	SAX_RV_EPICARDIAL	10	500	0
232.0	134.0	144.0	SAX_RV_EPICARDIAL	10	500	0
255.0	123.0	36.0	SAX_RV_EPICARDIAL	10	500	0
234.0	113.0	98.0	SAX_RV_EPICARDIAL	10	500	0
236.0	159.0	38.0	SAX_RV_EPICARDIAL	10	500	0
217.0	165.0	94.0	SAX_RV_EPICARDIAL	10	500	0
217.0	164.0	95.0	SAX_RV_EPICARDIAL	10	500	0
236.0	127.0	38.0	SAX_RV_EPICARDIAL	10	500	0
215.0	162.0	99.0	SAX_RV_EPICARDIAL	10	500	0
227.0	132.0	37.0	SAX_RV_EPICARDIAL	10	500	0
261.0	145.0	134.0	SAX_RV_EPICARDIAL	10	500	0
203.0	120.0	105.0	SAX_RV_EPICARDIAL	10	500	0
260.0	154.0	35.0	SAX_RV_EPICARDIAL	10	500	0
265.0	133.0	122.0	SAX_RV_EPICARDIAL	10	500	0
218.0	116.0	103.0	SAX_RV_EPICARDIAL	10	500	0
265.0	112.0	61.0	SAX_RV_EPICARDIAL	10	500	0
251.0	115.0	97.0	SAX_RV_EPICARDIAL	10	500	0
258.0	129.0	32.0	SAX_RV_EPICARDIAL	10	500	0
231.0	119.0	114.0	SAX_RV_EPICARDIAL	10	500	0
248.0	119.0	41.0	SAX_RV_EPICARDIAL	10	500	0
262.0	114.0	50.0	SAX_RV_EPICARDIAL	10	500	0
228.0	161.0	40.0	SAX_RV_EPICARDIAL	10	500	0
264.0	115.0	48.0	SAX_RV_EPICARDIAL	10	500	0
229.0	154.0	38.0	SAX_RV_EPICARDIAL	10	500	0
265.0	144.0	130.0	SAX_RV_EPICARDIAL	10	500	0
222.0	119.0	112.0	SAX_RV_EPICARDIAL	10	500	0
202.0	129.0	116.0	SAX_RV_EPICARDIAL	10	500	0
180.0	134.0	58.0	SAX_RV_EPICARDIAL	10	500	0
207.0	145.0	128.0	SAX_RV_EPICARDIAL	10	500	0
236.0	133.0	35.0	SAX_RV_EPICARDIAL	10	500	0
257.0	120.0	109.0	SAX_RV_EPICARDIAL	10	500	0
266.0	119.0	41.0	SAX_RV_EPICARDIAL	10	500	0
268.0	151.0	126.0	SAX_RV_EPICARDIAL	10	500	0
221.0	111.0	71.0	SAX_RV_EPICARDIAL	10	500	0
219.0	113.0	96.0	SAX_RV_EPICARDIAL	10	500	0
223.0	123.0	41.0	SAX_RV_EPICARDIAL	10	500	0
187.0	125.0	54.0	SAX_RV_EPICARDIAL	10	500	0
265.0	115.0	87.0	SAX_RV_EPICARDIAL	10	500	0
251.0	119.0	111.0	SAX_RV_EPICARDIAL	10	500	0
221.0	140.0	38.0	SAX_RV_EPICARDIAL	10	500	0
199.0	151.0	110.0	SAX_RV_EPICARDIAL	10	500	0
195.0	117.0	93.0	SAX_RV_EPICARDIAL	10	500	0
229.0	111.0	85.0	SAX_RV_EPICARDIAL	10	500	0
228.0	155.0	39.0	SAX_RV_EPICARDIAL	10	500	0
249.0	111.0	75.0	SAX_RV_EPICARDIAL	10	500	0
261.0	111.0	74.0	SAX_RV_EPICARDIAL	10	500	0
272.0	116.0	85.0	SAX_RV_EPICARDIAL	10	500	0
266.0	131.0	32.0	SAX_RV_EPICARDIAL	10	500	0
272.0	117.0	88.0	SAX_RV_EPICARDIAL	10	500	0
254.0	127.0	34.0	SAX_RV_EPICARDIAL	10	500	0
190.0	114.0	75.0	SAX_RV_EPICARDIAL	10	500	0
248.0	117.0	108.0	SAX_RV_EPICARDIAL	10	500	0
236.0	164.0	112.0	SAX_RV_EPICARDIAL	10	500	0
270.0	116.0	85.0	SAX_RV_EPICARDIAL	10	500	0
229.0	111.0	73.0	SAX_RV_EPICARDIAL	10	500	0
249.0	142.0	31.0	SAX_RV_EPICARDIAL	10	500	0
249.0	121.0	118.0	SAX_RV_EPICARDIAL	10	500	0
264.0	113.0	78.0	SAX_RV_EPICARDIAL	10	500	0
212.0	143.0	39.0	SAX_RV_EPICARDIAL	10	500	0
191.0	127.0	105.0	SAX_RV_EPICARDIAL	10	500	0
223.0	111.0	56.0	SAX_RV_EPICARDIAL	10	500	0
200.0	125.0	111.0	SAX_RV_EPICARDIAL	10	500	0
206.0	117.0	102.0	SAX_RV_EPICARDIAL	10	500	0
178.0	131.0	84.0	SAX_RV_EPICARDIAL	10	500	0
231.0	109.0	71.0	SAX_RV_EPICARDIAL	10	500	0
223.0	134.0	141.0	SAX_RV_EPICARDIAL	10	500	0
267.0	156.0	127.0	SAX_RV_EPICARDIAL	10	500	0
233.0	117.0	109.0	SAX_RV_EPICARDIAL	10	500	0
186.0	130.0	100.0	SAX_RV_EPICARDIAL	10	500	0
269.0	124.0	36.0	SAX_RV_EPICARDIAL	10	500	0
234.0	111.0	57.0	SAX_RV_EPICARDIAL	10	500	0
187.0	119.0	60.0	SAX_RV_EPICARDIAL	10	500	0
232.0	111.0	54.0	SAX_RV_EPICARDIAL	10	500	0
265.0	139.0	31.0	SAX_RV_EPICARDIAL	10	500	0
208.0	147.0	123.0	SAX_RV_EPICARDIAL	10	500	0
195.0	112.0	63.0	SAX_RV_EPICARDIAL	10	500	0
210.0	110.0	61.0	SAX_RV_EPICARDIAL	10	500	0
218.0	111.0	71.0	SAX_RV_EPICARDIAL	10	500	0
238.0	111.0	64.0	SAX_RV_EPICARDIAL	10	500	0
211.0	116.0	100.0	SAX_RV_EPICARDIAL	10	500	0
241.0	160.0	36.0	SAX_RV_EPICARDIAL	10	500	0
209.0	111.0	88.0	SAX_RV_EPICARDIAL	10	500	0
257.0	141.0	31.0	SAX_RV_EPICARDIAL	10	500	0
272.0	115.0	58.0	SAX_RV_EPICARDIAL	10	500	0
264.0	157.0	132.0	SAX_RV_EPICARDIAL	10	500	0
222.0	111.0	71.0	SAX_RV_EPICARDIAL	10	500	0
283.0	132.0	40.0	SAX_RV_EPICARDIAL	10	500	0
